FEN,Result
...f.....e.d....b.a..........43..2.....1.....F...,0
...f.......d....ea...........4...2.....1.....F...,0
...f.......d....e.......a....4...2...........F...,0
...f.......d....e.......a.2..................F...,0
...f....edbca.......................24513....F...,1
...f....edbca...........5...........24.13....F...,1
...f.....d.ca...5.b.................24.13....F...,1
...f....ecabd.......................45312....F...,0
...f.....cab....e.d..........45.......312....F...,0
...f.....cab......d..........4e........12....F...,0
...f.....cab......d.............12...e.......F...,0
...f....bacde.......................31524....F...,0
...f....ba.d....c.e...........5..4..31.2.....F...,0
...f....ba.d....c.e..........3...4...1.2.....F...,0
...f....b..d.....ae.....c....3...4...1.......F...,0
...f.......d....bae...........3..4...........F...,0
...f....cdeba.......................23541....F...,0
...f....cd.b....e.a.............54..23..1....F...,0
...f....cd.b....e.a..........3...4..2...1....F...,0
...f....cd.b....e.a..........32.14...........F...,0
...f....cd.b............a....3...4...........F...,0
...f....cd......a.b....3..4..................F...,0
...f....c........d.....3.....................F...,0
...f....ebcad.......................43521....F...,0
...f.....bca....e.d..........4..5....3.21....F...,0
...f.....bca......d..........4e........21....F...,0
...f.....bca......d.............12...e.......F...,0
...f....ecdba.......................52431....F...,0
e..f.....c.ba...d...................5.43....2F1..,0
...f....ec.b....d.a..........54........3....2F1..,0
...f....ec.b.....a......d....5...3..........2F1..,0
...f.....c.b....ead...5..........3...2.......F1..,0
...f.....c.b......d....a.....2...3...........F1..,0
...f............cbd..............3...........F1..,0
...f.....c.b......d.............13...........F...,0
...f....cebda.......................32145....F...,0
...f.....e.da...c.b.............45..321......F...,0
...f.....e.da...c.b.....4....3...5...21......F...,0
...f.......d....e.b.a........3..15...2.......F...,0
...f.......da...e.......b....3..15...........F...,0
...f.......d....e.a..........3..5............F...,0
...f....adbce.......................34152....F...,0
...f....ad.c....b.e..........4...5..3.1.2....F...,0
...f.....d.c....b.e..a.......43.25....1......F...,0
...f.......c....d.e..4.3........25....1......F...,0
...f...........d.ce.............25....1......F...,0
...f............d.e.....c.....1..5...........F...,0
...f....badec.......................51243....F...,0
...f.....a.ec...b.d..........5...4...12.3....F...,0
...f.....a.ec...b.d..........52.34...1.......F...,0
...f.....a.ec...b............5d1.4...........F...,0
...f.......e....bac.....5......1.4...........F...,0
...f............b.e.....a........4...........F...,0
...f....abced.......................45312....F...,0
...f....ab.e....c.d..........54.......312....F...,0
...f.....b.e..a.c.......d....5..3......12....F...,0
...f.....b.e..a.c............5.1.d...........F...,0
...f.....b.e..a........5c..............d.....F...,0
...f....ecabd.......................24153....F...,1
...f.....cab....e.d..........4...5..2.1.3....F...,1
...f.....c.b....e.d....a.....42.35....1......F...,1
...f.....c.b......d..........e1.35...........F...,1
...f.......b......d.....c....1...5...........F...,1
...f.....c.b......5..........1...............F...,1
...f....dabce.......................52341....F...,0
...f.....abc....d.e..........5...4...23.1....F...,0
...f.....a.c.....be.....d....5...4...2..1....F...,0
...f.....a.c....b.e...........5..4......1....F...,0
...f.....a.c....b.e.............14...........F...,0
...f....dcbea.......................41532....F...,1
...f.....c.ea...d.b...........5.....41.3.....F..2,1
...f.....c.ea...d.b.....5....4.......1.3.....F..2,1
...f.....5.e......b........a.4.......1.3.....F..2,1
...f....dcaeb.......................41352....F...,0
...f.....cae....d.b..........4...5...13.2....F...,0
...f.....c.e.....ab.....d....4...5...1..2....F...,0
...f.....c.e....a.b..........4..5....1.......F...,0
...f.....c.e......b..........4a..............F...,0
...f.....c.e......b.....4....................F...,0
...f....ecbda.......................12345....F...,0
...f.....c.da...e.b.............45..123......F...,0
...f.....c.d......b.a...e.....3..5..12.......F...,0
...f.....c.d......b........a.21..5...........F...,0
...f.....c.d.....b...........2...a...........F...,0
...f....eabdc.......................13254....F...,0
...fc....abd....e................5.1.32.4....F...,0
...f.....abd....e.c..........3..45.1..2......F...,0
...f.....abd......c..........3e..5.1.........F...,0
...f.....a.d....b.c.......5..1...............F...,0
...f.......a....b............1...............F...,0
...f....bceda.......................42513....F...,0
...f.....c.da...b.e..........4..5....2.13....F...,0
...f.....c.da...b.e..........4...3...2.1.....F...,0
...f.....c.d......e.a...b....4...3.....1.....F...,0
...f.....c.da.....e..........4..3............F...,0
...f....cebda.......................45123....F...,0
...f.....e.da...c.b..........5......4.1.3....F.2.,0
...f.....e.da...c.b..........54..3....1......F.2.,0
...f.......d....e.b.a........5...3....1......F.2.,0
...f.......da...e.......b....5...3...........F.2.,0
...f.......da...b......e.........3.....2.....F...,0
...f.......d......a....eb........3...........F...,0
...f....ebdca.......................45312....F...,0
...f.....b.ca...e.d..........54.......312....F...,0
...f.....b.c....e...a...d....5..3......12....F...,0
...f.....b.c....e...a........5.1.d...........F...,0
...f....daceb.......................41325....F...,0
...f....daceb...................35..41.2.....F...,0
...f.....aceb...........d....4...5...1.2.....F...,0
...f.....a.eb...c............4..5....1.......F...,0
...f.......e....a.b..........4.......1.......F...,0
...f.....a.e............b....4...............F...,0
...f.......e...4a.b..........................F...,0
...f....dcabe.......................45321....F...,0
...f.....cab....d.e..........54.......321....F...,0
...f.....c.b.....ae.....d....5..3......21....F...,0
...f.....c.b......e....a........d2......1....F...,0
...f....debca.......................21354....F...,0
...f.....e.ca.d.b................4..213......F.5.,0
...f.....e.ca...b............d..34...1.......F.5.,0
...f....edbca.......................42513....F...,1
...f.....dbca........e........5.3...42.1.....F...,1
...f.....d.ca...b............5..3....2.1.....F...,1
...f.......c....d.a..........5.......2.1.....F...,1
...f.......c....d.a..........52..1...........F...,1
...f.......c....d.a...5..........1...........F...,1
...f............5.c......1...................F...,1
...f....ecabd.......................43512....F...,0
...f.....cab..e...d...........4......351.....F2..,0
...f.....cab......d.....5...e.4......3.1.....F2..,0
...f.....c.b......a..........e4........1.....F2..,0
...f....cdabe.......................34512....F...,0
...f.....dab....c.e..........45.....3..12....F...,0
...f.....dab....c............4e........12....F...,0
...f.....dab....c...............12...e.......F...,0
...f....aecbd.......................25143....F...,0
...f....ae.b....c.d..........5...4..2.1.3....F...,0
...f.....e.b....c.d..a.......52.34....1......F...,0
...f.......b....e.d..........a2..4....1......F...,0
...f.....b......e.d..........2..14...........F...,0
...f.....b......e.d.......4..2...............F...,0
...f.............e...........2...............F...,0
...f....dbeac.......................31254....F...,0
.b.f....d..ac...e................5...12.4.3..F...,0
...f....db.ac...........e........5...12...3..F...,0
...f.....b.ac...d...............5....1....3..F...,0
...f.....b......5ac..................1....3..F...,0
...f............a.c................3.1.......F...,0
...f............a.c..........31..............F...,0
...f............a.c...3......................F...,0
...f....ebacd.......................53142....F...,1
...f.....bac....e.d...........5..4...31.2....F...,1
...f.....bac....e.d..........3...4....1.2....F...,1
...f.....b.c....e.d......a...31.24...........F...,1
...f.....b......e.c......4...31..............F...,1
...f.............e...........31..............F...,1
...f....adebc.......................52413....F...,1
...f....ad.b....e.c..........5.......241.3...F...,1
...f.....d.b....e.c..a.......54..3...2.1.....F...,1
...f.....d.b....e.4...........a..3...2.1.....F...,1
...f....ebcad.......................24315....F...,0
...f.....bca....e.d..........4......2.31.....F.5.,0
...f.....b.a....e.d......c...43.....2..1.5...F...,0
...f.....b......ead..........43.5...2..1.....F...,0
...f.....b......e.......d....4......2..1.....F...,0
...f............eb............4........1.....F...,0
...f............eb...............1...........F...,0
...f....eabcd.......................42135....F...,1
...f.....abc....e.d..........4...5...213.....F...,1
...f.....a.c....e.d....b.....41.35...2.......F...,1
...f.......c....a.d....1........35...2.......F...,1
...f......c.......d.............35...2.......F...,1
...f..............d.....c....2...5...........F...,1
...f.....c........5..........2...............F...,1
...f....becda.......................21453....F...,0
...f....bec..a....d......1..........2.453....F...,0
...f....be...a....c......5..........2.4.3....F...,0
...f......e..a..b...................2.4.3....F...,0
...f........a...b.e.............43..2........F...,0
...f........a...b.e..........2...3...........F...,0
...f....cdeba.......................31245....F...,0
...f....cd.b....e.a.................3124.5...F...,0
...f....cd.b....e...............4a..312......F...,0
...f....cd.b....e............3...4...12......F...,0
...f....cd......e.......b....3...4...1.......F...,0
...f.....d....c.e.............3..4...........F...,0
...f....adcbe.......................32541....F...,0
...f....ad.b....c.e.............54..32..1....F...,0
...f....ad.b....c.e..........3...4...2..1....F...,0
...f.....d.b....c.e..a.......32.14...........F...,0
...f.....d.......be...c.......2.14...........F...,0
...f.....d........e...c..b.......4...........F...,0
...f....bedac.......................31524....F...,0
...f.....e.ac...b.d...........52....31..4....F...,0
...f.....e..c...b.d.....a......2.4..31.......F...,0
...f.....e..c...b.d..........3...4...1.......F...,0
...f.....e.c......d.....b....3...4...........F...,0
...f.....e.c....b......3.d...................F...,0
...f....cabde.......................51234....F...,0
...f.....abd....c.e..........5...4...123.....F...,0
...f.....a.d....c.e......b...5.324...1.......F...,0
...f.....a.d....c.......2....5...e...1.......F...,0
...f.....a.d.....c...........51........e.....F...,0
...f....bcdae.......................14325....F...,1
...f....bc.a....d.e..........4...5..1.32.....F...,1
...f....bc.......ae.....d....4...5..1..2.....F...,1
...f.....c......bae..........4..5...1........F...,1
...f.....c......b.e..........4a..............F...,1
...f.....c......b.e.....4....................F...,1
...f.....4........e..........................F...,1
...f....becad.......................51342....F...,0
...f....be.a....c.d..........5.3.....1.42....F...,0
...f....be.......ad.....c....5...4...1..2....F...,0
...f.....e......bad..........5..4....1.......F...,0
...f.....e......ba...........5d..............F...,0
...f....cadeb.......................23415....F...,0
...f.....a.eb...c.d..............5..2.41...3.F...,0
...f.......eb...ca......d........5..2..1...3.F...,0
...f.....a.eb...c.d..........2..15.........3.F...,0
...f.....a.eb...c.d..........2...5...3.......F...,0
...f.......eb....ad.....c....2...5...........F...,0
...f.......eb...c.d...2..a...................F...,0
...f....edcab.......................24513....F...,0
...f.....d.ab...e.c..........45.....2..13....F...,0
...f.....d.ab...e.c..........4...3..2..1.....F...,0
...f.....d..b...ea......c....4...3.....1.....F...,0
...f.....d......eab..........4..3............F...,0
...f....aecdb.......................12345....F...,1
...f....ae.d....c.b..............5..12.4....3F...,1
...f.....e.d....c.b..a..4........5..12......3F...,1
...f.......d....e.b.........a2...5..1.......3F...,1
...f.......d....e.b...1......2...5..........3F...,1
...f............1.d......5...2..............3F...,1
...f....ebcda.......................21435....F...,0
...f.....b.da...e.c...........4..5..21.3.....F...,0
...f.....b.da.....c.............e5..21.......F...,0
...f.....b.da.....c.....5...........21.......F...,0
...f.......d....b.a..........2.......1.......F...,0
...f.....b.d............a....2...............F...,0
...f....acdbe.......................15432....F...,0
a..f.....cdb......e..................543.21..F...,0
...f....ac.b....d.e..........5..4......3.21..F...,0
...f.....c.b..a...e.....d....5...3.......21..F...,0
...f.....c.b....d.e...a..........3.1.....2...F...,0
...f.....c.b....d.........e..a...........2...F...,0
...f....dbace.......................15243....F...,0
...fa...d..ce....b..........1........524.....F3..,0
...fa......c....dbe.........15........2......F34.,0
...f.......ca....be...d......5..2............F34.,0
...f.......c....5.e.a...........2............F34.,0
...f.......c....e...a...........2........4...F3..,0
...f.......ca...........e........4...........F3..,0
...f.......c......e.a...........34...........F...,0
...f.......c......e.a.....4..................F...,0
...f....ebadc.......................12345....F...,0
...f.....bad....e.c.................1234.5...F...,0
...f.....b.d....e.c......a......45..123......F...,0
...f............ebd..............5..123......F...,0
...f............ebd..........2..35..1........F...,0
...f............eb...........2d..5...........F...,0
...f....ebdac.......................13254....F...,0
...f.....b.ac...e.d.............45..132......F...,0
...f.....b..c...ea......d....3...5..1.2......F...,0
...f.....b......eac..........3..5...1........F...,0
...f.....b......e.c..........3a..............F...,0
...f....caedb.......................13452....F...,0
...f....ca.d....e.b...........4..5..13..2....F...,0
...f....c..d.....ab.....e....3...5..1...2....F...,0
...f.......d....cab..........3..5...1........F...,0
...f.......d....c.b..........3a..............F...,0
...f.......d....c.b.....3....................F...,0
...f....edbca.......................31425....F...,0
...f.c...db.a...e...............2...3.4.5...1F...,0
...f.....d.ca...e.b...........4.25..3.......1F...,0
...f.....d.c......b.a...e....3..25..........1F...,0
...f.....d.c............e.b..3..............1F...,0
...f.....d.c....e.b..........31..............F...,0
...f....bcaed.......................13524....F...,0
...f.....cae....b.d...........5..4..13.2.....F...,0
...f.....c......bae..............4..13.2.....F...,0
...f.....c......bae..........3..24..1........F...,0
...f.....c.a......e.....b....31..4...........F...,0
...f.....c.a....b.....1...e..3...............F...,0
...f.....c.a......e...3......................F...,0
...f....abdce.......................45213....F...,0
...f....ab.c....d.e..........5....3.4.21.....F...,0
...f.....b.c..a.d.........e..54.......21.....F...,0
...f.....b.c..a.........d....5..e......1.....F...,0
...f....bdeac.......................52431....F...,1
...f....bdeac................5...3...24.1....F...,1
...f....bd.ac...........e....5...3...2..1....F...,1
...f....bd.a......c...........5..3......1....F...,1
...f.....d......b.a..............3......1....F...,1
...f.....d.a............b........3...........F...,1
...f.......a....d.3..........................F...,1
...f....ecdab.......................52431....F...,0
...f.....c.ab...e.d..........5..4....2.31....F...,0
...f.....c..b...ea......d....5...3...2..1....F...,0
...f.....c......eab...........5..3......1....F...,0
...f.....c......e.b.............a3...........F...,0
...f....ecbda.......................43521....F...,0
...f.....c.da...e.b..........4..5....3.21....F...,0
...f.....c.da.....b..........4e........21....F...,0
...f.....c.da.....b.............12...e.......F...,0
...f....dcabe.......................53412....F...,0
...f.....cab....d.e..........5.......341.....F..2,0
...f.....c.b.....ae.....d....5.......3.1.....F..2,0
...f.....c.b....a.e...........5........1.....F..2,0
...f.....c.b....a.e..............1...........F..2,0
...f.....c.b....a.e.......1..............2...F...,0
...f.....c.b....a................2...........F...,0
...f.....c.......a2..........................F...,0
...f....adbec.......................32415....F...,1
...fc....dbe...a..........5.........3241.....F...,1
...f.....dbc...a.e........5.....4....2.1..3..F...,1
...f.....dbc...ae.........5..2.........1..3..F...,1
...f.....d.c....e.5....a.....2.....3...1.....F...,1
...f....abedc.......................45132....F...,0
...f.....b.dc...a.e..........54.......132....F...,0
...f.....b.dc....a......e....5...3....1.2....F...,0
...f.....b.d.....ac..........5..13...........F...,0
...f.....b.d......c....a.........3...........F...,0
...f....baedc.......................15432....F...,0
...f.....a.dc...b.e..........5..4...1..32....F...,0
...f.......dc...ba......e....5...3..1...2....F...,0
...f.......dc...ba...........51..e...........F...,0
...f....cbeda.......................23451....F...,0
...f....cb.d....e...a.........2..5...34.1....F...,0
...f....cb.d....e............32.4a......1....F...,0
...f....cb......e.......d....32..1...........F...,0
...f....cb......e.....d..........1...........F...,0
...f....cedba.......................35412....F...,0
...f....ce..a....bd...........3.2....541.....F...,0
...f.....e.a....cbd..........5342......1.....F...,0
...f.....e.a....cb...........5d.21...........F...,0
...f.....e......cab.....5.......21...........F...,0
...f............ea......b........1...........F...,0
...f....eadbc.......................51234....F...,1
...f.....a.bc...e.d..........5...4...123.....F...,1
...f.....a.bc...e.d..........52.34...1.......F...,1
...f.....a.bc...e............5d1.4...........F...,1
...f.....a.b......c.....e......1.4...........F...,1
...f.....a.b....c........4...................F...,1
...f.....a.b....4............................F...,1
...f....aecdb.......................23415....F...,0
...f.....e.db.a.c...............51..234......F...,0
...f.....e.d....c.b..a..5.....4..1..23.......F...,0
...f.......d....e.b.........a34..1..2........F...,0
...f.......d....e.b.....4...23...1...........F...,0
...f..............d...e......3...1...........F...,0
...f....abdce.......................45231....F...,0
...f....abdce.................4.3....52.1....F...,0
...f....abdc............e....5..3.....2.1....F...,0
...f....ab.c......d..........52.1............F...,0
...f....ab.c...........5........d............F...,0
...f....dceba.......................53241....F...,0
...f.....c.ba...d.e..........5..4....32.1....F...,0
...f.....c.ba.....e..........5d......3..1....F...,0
...f.......ba...c.......e............3..1....F...,0
...f.....c.ba.....e..........3...1...........F...,0
...f.......b....3.e.a............1...........F...,0
...f.......b....e...a....1...................F...,0
...f....dabce.......................34521....F...,0
...f.....abc....d.e..........4..5...3..21....F...,0
...f.....abc....d............4e........21....F...,0
...f.....abc....d...............12...e.......F...,0
...f....ebadc.......................54312....F...,0
...f.....bad....e.c..........54.......312....F...,0
...f.....b.d.....ac.....e....5..3......12....F...,0
...f.....b.d....a.c..........5..12...........F...,0
...f.....b.d......c....a.........2...........F...,0
...f....eadbc.......................45231....F...,0
...f.....a.bc...e.d..........54.......231....F...,0
...f.......bc...ea......d....5...3....2.1....F...,0
...f.......b....eac...........5..3......1....F...,0
...f.......b....e.c.............a3...........F...,0
...f....daecb.......................42315....F...,1
...f.....a.cb...d.e............2.5..4.31.....F...,1
...f.....a.cb...d.e..........432.5.....1.....F...,1
...f.....a.cb.....e..........4.d15...........F...,1
...f.....a.cb...........de...4...............F...,1
...f.....a.cb...4.e..........................F...,1
...f....dcaeb.......................34251....F...,1
...f.....cae....d.b..........4...5..3.2.1....F...,1
...f.....c.e....d.b....a.....43.25......1....F...,1
...f.......e....c.b....4........25......1....F...,1
...f............4.e......5......2.......1....F...,1
...f....dbace.......................13452....F...,0
...f.....bac....d.e.............45..13..2....F...,0
...f.....b.c.....ae.....d....3...5..1...2....F...,0
...f.....b.c....a.e..........3..5...1........F...,0
...f.....b.c......e..........3a..............F...,0
...f....badce.......................43125....F...,1
...f....ba.c....d.e..........3......4.1.5....F2..,1
...f.....b.c....dae..........34..5....1......F2..,1
...f.....b.c.....ae..........3..d5...........F2..,1
...f.....b.c......e.....a....3...............F2..,1
...f.....b.c......e....a.....3...2...........F...,1
...f............3ce..............2...........F...,1
...f............e.........2..................F...,1
...f........2...e............................F...,1
...f....dbace.......................24315....F...,0
...f.....bac....d.e..........4......2.31.....F5..,0
...f.....b.c.....ae.....d....4......2..1.....F5..,0
...f.....b.c....a.e...........4........1.....F5..,0
...f.....b.c....a.e..............1...........F5..,0
...f.....b.c....a.e.............51...........F...,0
...f.....b.c....a.e.......1..................F...,0
...f....cedab.......................51432....F...,0
...f.....e.ab...c.d..........5..4....1.32....F...,0
...f.....e..b...ca......d....5...3...1..2....F...,0
...f.....e..b...ca...........51..d...........F...,0
...f....daecb.......................15324....F...,0
...f....da.c....e.b..........5........324.1..F...,0
...f.....d.c....eab..........53..4.....2..1..F...,0
...f.....d.c.....ab..........5..e4........1..F...,0
...f.....d.c......b....a.........e.1.........F...,0
...f....bcade.......................12453....F...,0
...f.....cad....b.e.............45..12..3....F...,0
...f.....cad....b...............e5..12.......F...,0
...f.....c.d....b.......a...........12.......F...,0
...f.....c.d....ba...........21..............F...,0
...f....edcba.......................51342....F...,0
...f.....d.ba...e.c..........5...4...13.2....F...,0
...f.....d.b....e.c........a.53.24...1.......F...,0
...f.....d.b....e.c4.........53.2....1.......F...,0
...f............ed...........53.2....1.......F...,0
...f............e............51.d............F...,0
...f....cbdae.......................52413....F...,1
...f....cbdae.........4.............52.13....F...,1
...f....cb.a....d.e...4......5...3...2.1.....F...,1
...f....4b......a.e..........5...3...2.1.....F...,1
...f....eabdc.......................45213....F...,0
...f.....abd....e.c..........5..1...4.2.3....F...,0
...f.....a.d....e.c....b.....54.13....2......F...,0
...f.......d....a.c....5........13....2......F...,0
...f.......d....a.c...........2.13...........F...,0
...f.......d....a........c.......3...........F...,0
...f....cdbae.......................35412....F...,0
...f....cdb.......ea.........5...2..3.41.....F...,0
...f.....db.....c..a....e....5...2..3..1.....F...,0
...f.....db.....c.a...........5..2.....1.....F...,0
...f.....db.....c...............a2...........F...,0
...f....ebadc.......................13245....F...,0
...f.....bad....e.c.............45..132......F...,0
...f.....b.d.....ac.....e....3...5..1.2......F...,0
...f.....b.d....a.c..........3..5...1........F...,0
...f.....b.d......c..........3a..............F...,0
...f....ecbad.......................45312....F...,0
...f.....cba....e.d..........5..3...4..12....F...,0
...f.....c.a....eb......d....5..3......12....F...,0
...f.....c.a....eb...........5.1.d...........F...,0
...f....dcbea.......................14325....F...,0
...f.....c.ea...d.b..............5..1432.....F...,0
...f.....c.ea...d.b..........4..35..1..2.....F...,0
...f.....c.ea.....b..........4..d5..1........F...,0
...f.....c.ea.....b.....5....4......1........F...,0
...f.......e....c.a..........41..............F...,0
...f.......e....c.a....4.....................F...,0
...f....edacb.......................43215....F...,0
...f.....dac....e.b..........4...5...321.....F...,0
...f.....d.c....e.b....a.....43.25.....1.....F...,0
...f.....d.c......b.....2....e...5.....1.....F...,0
...f.....d........c.............15...e.......F...,0
...f....bacde.......................12354....F...,0
...f....ba.d....c.e..............5..123..4...F...,0
...f.....b.d....cae..........2..35..1....4...F...,0
...f.....b.d.....ae..........2c..5.......4...F...,0
...f.....b.d.....a...........2c..e...........F...,0
...f....cbeda.......................52431....F...,0
...f....cbe.a.....d..........5.2......431....F...,0
...f....cb.a....e.d..........5.243......1....F...,0
...f....cb.a....e............5.d13...........F...,0
...f....cb.a...........ed........3...........F...,0
...f....acbde.......................25431....F...,0
...f....ac.d....b.e..........52.......431....F...,0
...f....ac.d....b.e..........52.43......1....F...,0
...f....ac.d....b............5e.13...........F...,0
...f....ac.d....b.......5.......13...........F...,0
...f.....c.d............a........3...........F...,0
...f....cbdea.......................32541....F...,0
...f.....bde.a.c.............2......3.5.1....F4..,0
...f.....b.e.a..c.d.....5....2......3...1....F4..,0
...f.....b..a...c.e..........23.........1....F4..,0
...f.....b..a...c.e..........2...1...........F4..,0
...f.....b......cae..........2..41...........F...,0
...f.....b.......a....c.e........1...........F...,0
...f....cedab.......................31254....F...,0
...f....ce.a....d.b...........1..5..3.2.4....F...,0
...f....ce.a....d.b..........31.45....2......F...,0
...f....ce.a......b..........31.d5...........F...,0
...f.....e......cab.....5....31..............F...,0
...f............e.b.....a....3...............F...,0
...f....abdce.......................25134....F...,1
...f....ab.c....d.e..........5...4..2.13.....F...,1
...f....ab.c....d.e..........52.34....1......F...,1
...f....ab.c......e..........5d.14...........F...,1
...f.....b.c......e.....a.......14...........F...,1
...f............b.c..............4...........F...,1
...f............b.4..........................F...,1
...f....cedab.......................35214....F...,0
...f.....edab...c............5......3.2.4....F.1.,0
...f.....e..b...cad..........53..4....2......F.1.,0
...f.....e.b.....ad.....c....5..24...........F.1.,0
...f.......b....ead...5.........4............F.1.,0
...f.......b....a.......d....................F.1.,0
...f.....a.b......d..............1...........F...,0
...f....abecd.......................15324....F...,0
...f....ab.c....e.d..........5........324..1.F...,0
...f....ab.c....e.d..........53..4.....2...1.F...,0
...f....ab.c....e............5..d4.........1.F...,0
...f....ab........c.....e....5.............1.F...,0
...f....ab......e.c..................1.......F...,0
...f....ab......e.c....1.....................F...,0
...f....dbeac.......................15243....F...,0
...f.a..db..c...e................4..1.2.3..5.F...,0
...f....db.a....e.c...........2.34..1......5.F...,0
...f....db.a....e.c..........52.34..1........F...,0
...f....db.a...........ec.....2..4..1........F...,0
...f....db.a...........c.........4...........F...,0
...f....edbca.......................43512....F...,0
...f.....d.ca...e.b..........4..5....3.12....F...,0
...f.....d.ca.....b..........4e........12....F...,0
...f.....d.ca.....b.............12...e.......F...,0
...f....ebdac.......................32514....F...,0
...f.....b.ac...e.d.............54..32.1.....F...,0
...f.....b.ac...e.d..........3...4...2.1.....F...,0
...f.....b..c...ea......d....3...4.....1.....F...,0
...f.....b......eac..........3..4............F...,0
...f....ecdba.......................54213....F...,0
...f.....c.ba...e.d..........5.......4.13....F2..,0
...f.....c.ba...e.d..........54..3.....1.....F2..,0
...f.....c.ba...e............5..d3...........F2..,0
...f.....c.ba.........e..........d.....2.....F...,0
...f....dceab.......................13452....F...,0
...f....d.eab..........c.....3..4...1..52....F...,0
...f.......ab...d.e....3........4...1..5.....F.2.,0
...f.......ab.....e.....d........5..1........F.2.,0
...f.......ab...d.........e..1...............F.2.,0
...f.....d.ab.....e..........1...2...........F...,0
...f.....d.ab.....e....1.....................F...,0
...f....bdcea.......................51432....F...,1
...f.....d.ea...b.c.............4....1.32.5..F...,1
...f.....d.e....b.c........a.5..4....1.32....F...,1
...f.....d.e......c....b.....5..432..1.......F...,1
...f.......e....5........c......432..1.......F...,1
...f......e..............4.......32..1.......F...,1
...f..............e.......2......3...1.......F...,1
...f.....................e...1...............F...,1
...f.......e...........1.....................F...,1
...f....deacb.......................42351....F...,0
...f.....eac....d.b..........4...5...23.1....F...,0
...f.....e.c.....ab.....d....4...5...2..1....F...,0
...f.......c....eab...........4..5......1....F...,0
...f.......c....eab.............15...........F...,0
...f.......c....e.b.......5....a.............F...,0
...f....ceadb.......................53412....F...,0
...f.....ead....c.b..........54......3.12....F...,0
...f.......d....eab..........5.......3.12....F...,0
...f.......d....eab..........53..2.....1.....F...,0
...f.......d....eab..........5..12...........F...,0
...f.......d....e.b....a.........2...........F...,0
...f....daceb.......................32145....F...,0
...f.....a.eb...d.c..............5.3.214.....F...,0
...f.....a.eb...d.c..........3..45...21......F...,0
...f.....a.eb.....c..........3..d5...2.......F...,0
...f.......eb.....c.....a....3.......2.......F...,0
...f.......eb...a.......c....3...............F...,0
...f.......e....3.c.b........................F...,0
...f....cdabe.......................12354....F...,0
...f.....dab....c.e.............45..123......F...,0
...f.....d.b....ca......e.....3..5..12.......F...,0
...f.....d.b....c.a..........21..5...........F...,0
...f.....d.b....c.a.......5..2...............F...,0
...f....dbcae.......................12534....F...,0
...f....d.ca.....be...........52....1..34....F...,0
...f......ca....db......e......2.4..1..3.....F...,0
...f......ca....db...........1.2.e...........F...,0
...f....badec.......................21435....F...,0
...f....ba.e....d.c...........4..5..21.3.....F...,0
...f....ba.e......c.............d5..21.......F...,0
...f.......e....bac.....5...........21.......F...,0
...f.....a......b.e..........2.......1.......F...,0
...f............b.e.....a....2...............F...,0
...f....bdcae.......................12354....F...,0
...f....bd.a....c.e.............45..123......F...,0
...f....bd......ca......e.....3..5..12.......F...,0
...f....bd......c.a..........21..5...........F...,0
...f....bd......c........a...2...............F...,0
...f....eabcd.......................24153....F...,1
...f.....abc....e.d..........4...5..2.1.3....F...,1
...f.....a.c....e.d....b.....42.35....1......F...,1
...f.....a.c......d..........e1.35...........F...,1
...f.......c....a.......d....1...5...........F...,1
...f.....a.c......5..........1...............F...,1
...f....deabc.......................54132....F...,0
...f.....eab....d.c..........54.......132....F...,0
...f.....e.b.....ac.....d....5...3....1.2....F...,0
...f.....e.b.....ac..........51..d...........F...,0
...f....beadc.......................34521....F...,1
...f.....ead....b.c.............5...3..21...4F...,1
...f.....e.d....b.a.................3..21...4F...,1
...f.....e.d....b.a..........3...2......1...4F...,1
...f.....e......b.d......1...3...2..........4F...,1
...f.....e......b.d..........3...2...4.......F...,1
...f.....e......b.d.....4....3...2...........F...,1
...f.............e...........3...2...........F...,1
...f............e.........2..................F...,1
...f........2...e............................F...,1
...f....debac.......................14532....F...,1
...f.....eba....d.c..........45.....1..32....F...,1
...f.......a....ebc..........4......1..32....F...,1
...f.....b......eac..........4..23..1........F...,1
...f.....b.a....e.......c....41..3...........F...,1
...f.......a....b.c..........4...3...........F...,1
...f.....b.a..........4..c...................F...,1
...f.....4.......ac..........................F...,1
...f....aebcd.......................25431....F...,0
...f.....e.cd...a.b...............1.2.43....5F...,0
...f.......cd...eab...........4..31.2.......5F...,0
...f.......cd...eab..........2...31.........5F...,0
...f.......cd...eab..........25..31..........F...,0
...f.......cd...e.......a.b..2...3...........F...,0
...f.......c....e......2a.d..................F...,0
...f....debac.......................41253....F...,0
...f....d.bac...e................5..412..3...F...,0
...f.....dba....e.c..........4..25...1...3...F...,0
...f.....dba....e............4c..5.......3...F...,0
...f.....d.a......b.....e........5.......3...F...,0
...f....bdace.......................35142....F...,1
...f.....dac....b.e..........5...4..3.1.2....F...,1
...f.....d.c....b.e......a...53.24....1......F...,1
...f.....d.c....b............53.1e...........F...,1
...f.....d......b.......c....5...1...........F...,1
...f.....d.c....5................1...........F...,1
...f....cebad.......................21534....F...,1
...f.....eba....c.d.............54..21.3.....F...,1
...f.....e......cba..............4..21.3.....F...,1
...f.....e.b....c........a...2..34...1.......F...,1
...f.....e.......c3..........2...4...1.......F...,1
...f............e............21..4...........F...,1
...f............e1...........2...4...........F...,1
